date,CIBR_2021_Q4,meta
2021-11-19 00:00:00,698.3654670688234,
2021-11-19 10:00:00,649.4671870298516,
2021-11-19 10:30:00,642.7128125282402,
2021-11-19 12:00:00,603.029066244005,
2021-11-19 13:30:00,562.3861569062533,
2021-11-19 15:00:00,539.2103193161831,
2021-11-19 15:30:30,539.2103193161831,
2021-11-19 23:59:59,496.1175548655101,w
2021-11-22 00:00:00,474.3072399719108,
2021-11-22 10:00:00,442.12933689857505,
2021-11-22 10:30:00,440.8925443524354,
2021-11-22 12:00:00,279.9166033500983,
2021-11-22 13:30:00,313.810675021625,
2021-11-22 15:00:00,360.87642366715954,
2021-11-22 15:30:30,360.87642366715954,u
2021-11-22 23:59:59,337.95266746087077,c
2021-11-23 00:00:00,274.06437768981573,
2021-11-23 10:00:00,314.75662708497794,
2021-11-23 10:30:00,260.7304077182522,
2021-11-23 12:00:00,233.5619369087359,
2021-11-23 13:30:00,225.26882214346665,
2021-11-23 15:00:00,246.8123028571614,
2021-11-23 15:30:30,246.8123028571614,
2021-11-23 23:59:59,257.90835425986006,c
2021-11-24 00:00:00,241.9548144217988,
2021-11-24 10:00:00,246.8405128681104,
2021-11-24 10:30:00,267.44340703410126,
2021-11-24 12:00:00,294.96181181403267,
2021-11-24 13:30:00,292.2523153130908,
2021-11-24 15:00:00,304.9540776040162,
2021-11-24 15:30:30,304.9540776040162,
2021-11-24 23:59:59,296.7991072595205,c
2021-11-25 00:00:00,296.7991072595205,
2021-11-25 10:00:00,296.7991072595205,
2021-11-25 10:30:00,296.7991072595205,
2021-11-25 12:00:00,296.7991072595205,
2021-11-25 13:30:00,296.7991072595205,
2021-11-25 15:00:00,296.7991072595205,
2021-11-25 15:30:30,296.7991072595205,
2021-11-25 23:59:59,296.7991072595205,c
2021-11-26 00:00:00,333.8375102695427,
2021-11-26 10:00:00,349.69228538255584,
2021-11-26 10:30:00,308.2057626037081,
2021-11-26 12:00:00,300.6596537910664,
2021-11-26 13:30:00,300.6596537910664,
2021-11-26 15:00:00,300.6596537910664,
2021-11-26 15:30:30,300.6596537910664,
2021-11-26 23:59:59,316.94040975161033,w
2021-11-29 00:00:00,339.68612813665686,
2021-11-29 10:00:00,227.7375853795702,
2021-11-29 10:30:00,207.96530401694554,
2021-11-29 12:00:00,231.31302665268925,
2021-11-29 13:30:00,213.4587877621625,
2021-11-29 15:00:00,198.1416669026412,
2021-11-29 15:30:30,198.1416669026412,
2021-11-29 23:59:59,194.5643756534596,c
2021-11-30 00:00:00,224.0215412226363,
2021-11-30 10:00:00,236.79576867071376,
2021-11-30 10:30:00,220.49760652137547,
2021-11-30 12:00:00,153.07298288478876,
2021-11-30 13:30:00,129.8722263720905,
2021-11-30 15:00:00,143.25760024376768,
2021-11-30 15:30:30,143.25760024376768,s
2021-11-30 23:59:59,185.26330832756582,c
2021-12-01 00:00:00,215.8557308874058,
2021-12-01 10:00:00,221.9502790957804,
2021-12-01 10:30:00,174.76296732395167,
2021-12-01 12:00:00,143.62402627414303,
2021-12-01 13:30:00,88.97210365160129,
2021-12-01 15:00:00,86.2100479901435,
2021-12-01 15:30:30,86.2100479901435,
2021-12-01 23:59:59,57.698479464379034,c
2021-12-02 00:00:00,56.235010982556446,
2021-12-02 10:00:00,127.60795149417152,
2021-12-02 10:30:00,96.25741506793474,
2021-12-02 12:00:00,89.93207883368166,
2021-12-02 13:30:00,68.1041676292208,
2021-12-02 15:00:00,78.89492703207588,
2021-12-02 15:30:30,78.89492703207588,
2021-12-02 23:59:59,75.19095752492922,c
2021-12-03 00:00:00,76.10196495723005,
2021-12-03 10:00:00,-14.593683854272058,
2021-12-03 10:30:00,-50.87672523925869,
2021-12-03 12:00:00,-116.70696324349979,
2021-12-03 13:30:00,-44.8491862943539,
2021-12-03 15:00:00,-35.542504933793225,
2021-12-03 15:30:30,-35.542504933793225,
2021-12-03 23:59:59,-15.868434402385788,w
2021-12-06 00:00:00,-165.07693605093016,
2021-12-06 10:00:00,-100.7349966520095,
2021-12-06 10:30:00,-52.356334904042114,
2021-12-06 12:00:00,-125.28744991677388,
2021-12-06 13:30:00,-77.59710195672164,
2021-12-06 15:00:00,-94.98080293449289,
2021-12-06 15:30:30,-94.98080293449289,
2021-12-06 23:59:59,-63.32012007303467,c
2021-12-07 00:00:00,-40.634129270336075,
2021-12-07 10:00:00,43.44622691214772,
2021-12-07 10:30:00,40.22947970047028,
2021-12-07 12:00:00,81.24779238488554,
2021-12-07 13:30:00,92.8229610043536,
2021-12-07 15:00:00,85.69592765809489,
2021-12-07 15:30:30,85.69592765809489,
2021-12-07 23:59:59,73.57420709929386,c
2021-12-08 00:00:00,70.92034559581168,
2021-12-08 10:00:00,44.51714810700025,
2021-12-08 10:30:00,80.51585842319014,
2021-12-08 12:00:00,152.68454981729872,
2021-12-08 13:30:00,146.61882285054423,
2021-12-08 15:00:00,139.25446975137152,
2021-12-08 15:30:30,139.25446975137152,
2021-12-08 23:59:59,132.3034669348824,c
2021-12-09 00:00:00,191.5895548764222,
2021-12-09 10:00:00,155.70094622175122,
2021-12-09 10:30:00,136.45069619597427,
2021-12-09 12:00:00,129.28029339074737,
2021-12-09 13:30:00,129.99958953497753,
2021-12-09 15:00:00,79.85330514445081,
2021-12-09 15:30:30,79.85330514445081,
2021-12-09 23:59:59,72.23690403127102,c
2021-12-10 00:00:00,96.96427475941277,
2021-12-10 10:00:00,6.14471843628769,
2021-12-10 10:30:00,55.50736697763875,
2021-12-10 12:00:00,44.38566576806954,
2021-12-10 13:30:00,12.998156909903969,
2021-12-10 15:00:00,-1.6695699421286463,
2021-12-10 15:30:30,-1.6695699421286463,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,62.24097240562742,
2021-12-13 10:00:00,125.21157898410559,
2021-12-13 10:30:00,80.5447244079138,
2021-12-13 12:00:00,-6.184102949221256,
2021-12-13 13:30:00,23.10449913506784,
2021-12-13 15:00:00,54.89514083194081,
2021-12-13 15:30:30,54.89514083194081,
2021-12-13 23:59:59,41.78388467524064,c
2021-12-14 00:00:00,-19.040519347258623,
2021-12-14 10:00:00,3.161807476589729,
2021-12-14 10:30:00,13.406929124525504,
2021-12-14 12:00:00,-36.62906698260713,
2021-12-14 13:30:00,-42.751218314094785,
2021-12-14 15:00:00,-3.493376007793813,
2021-12-14 15:30:30,-3.493376007793813,
2021-12-14 23:59:59,-0.6504542509832163,c
2021-12-15 00:00:00,-55.69754770465852,
2021-12-15 10:00:00,8.395265131064775,
2021-12-15 10:30:00,27.23463236448788,
2021-12-15 12:00:00,21.101119563714406,
2021-12-15 13:30:00,6.424366643004191,
2021-12-15 15:00:00,30.145111156805797,
2021-12-15 15:30:30,30.145111156805797,
2021-12-15 23:59:59,77.07735884306476,c
2021-12-16 00:00:00,50.82976363854095,
2021-12-16 10:00:00,19.47509550922416,
2021-12-16 10:30:00,33.17356561976442,
2021-12-16 12:00:00,-54.43287510230368,
2021-12-16 13:30:00,-38.34447904898229,
2021-12-16 15:00:00,-76.94777046042384,
2021-12-16 15:30:30,-76.94777046042384,
2021-12-16 23:59:59,-74.48507845059021,c
2021-12-17 00:00:00,-137.93953865183641,
2021-12-17 10:00:00,-104.58549512416107,
2021-12-17 10:30:00,-91.59439038338428,
2021-12-17 12:00:00,-53.96607520681721,
2021-12-17 13:30:00,-46.546434112139536,
2021-12-17 15:00:00,-42.49085212823468,
2021-12-17 15:30:30,-42.49085212823468,
2021-12-17 23:59:59,-52.123584219056056,e
2021-12-20 00:00:00,-105.11867540460617,
2021-12-20 10:00:00,-45.13443735519695,
2021-12-20 10:30:00,-29.92325987681579,
2021-12-20 12:00:00,-83.0955973201153,
2021-12-20 13:30:00,-83.88303042371558,
2021-12-20 15:00:00,-63.21783710655768,
2021-12-20 15:30:30,-63.21783710655768,
2021-12-20 23:59:59,-60.297645416640876,c
2021-12-21 00:00:00,-28.715396555521806,
2021-12-21 10:00:00,-81.0822752247933,
2021-12-21 10:30:00,-59.548330708116396,
2021-12-21 12:00:00,4.45683101780503,
2021-12-21 13:30:00,45.54881229408409,
2021-12-21 15:00:00,64.06977302411462,
2021-12-21 15:30:30,64.06977302411462,
2021-12-21 23:59:59,64.2221302000471,c
2021-12-22 00:00:00,75.54606767077507,
2021-12-22 10:00:00,51.56957428161263,
2021-12-22 10:30:00,23.803965902717778,
2021-12-22 12:00:00,45.32719364175762,
2021-12-22 13:30:00,-1.8873913584394586,
2021-12-22 15:00:00,19.676306104960076,
2021-12-22 15:30:30,19.676306104960076,
2021-12-22 23:59:59,21.3993974943005,c
2021-12-23 00:00:00,23.183609377500375,
2021-12-23 10:00:00,2.7775182719816485,
2021-12-23 10:30:00,5.029128720207382,
2021-12-23 12:00:00,50.415976920690014,
2021-12-23 13:30:00,71.6102782050798,
2021-12-23 15:00:00,53.7320374961954,
2021-12-23 15:30:30,53.7320374961954,
2021-12-23 23:59:59,66.09185612633394,c
2021-12-24 00:00:00,66.09185612633394,
2021-12-24 10:00:00,66.09185612633394,
2021-12-24 10:30:00,66.09185612633394,
2021-12-24 12:00:00,66.09185612633394,
2021-12-24 13:30:00,66.09185612633394,
2021-12-24 15:00:00,66.09185612633394,
2021-12-24 15:30:30,66.09185612633394,
2021-12-24 23:59:59,66.09185612633394,w
2021-12-27 00:00:00,100.92784063638317,
2021-12-27 10:00:00,109.69541564935605,
2021-12-27 10:30:00,132.49336694325098,
2021-12-27 12:00:00,105.79779217188559,
2021-12-27 13:30:00,103.23240636905848,
2021-12-27 15:00:00,96.26250944321441,
2021-12-27 15:30:30,96.26250944321441,
2021-12-27 23:59:59,112.78991624341381,c
2021-12-28 00:00:00,126.43630318892451,
2021-12-28 10:00:00,71.43370416899052,
2021-12-28 10:30:00,71.94789875537333,
2021-12-28 12:00:00,26.55094565582192,
2021-12-28 13:30:00,16.209820180570432,
2021-12-28 15:00:00,15.490904565690926,
2021-12-28 15:30:30,15.490904565690926,
2021-12-28 23:59:59,28.14145760313579,c
2021-12-29 00:00:00,10.747165303661632,
2021-12-29 10:00:00,7.587395602201013,
2021-12-29 10:30:00,23.159047433906267,
2021-12-29 12:00:00,52.82195184581781,
2021-12-29 13:30:00,65.7952925459249,
2021-12-29 15:00:00,47.95784249983831,
2021-12-29 15:30:30,47.95784249983831,
2021-12-29 23:59:59,58.04308143326659,c
2021-12-30 00:00:00,71.75414894035589,
2021-12-30 10:00:00,82.285885829898,
2021-12-30 10:30:00,71.53013853523612,
2021-12-30 12:00:00,104.13966424696616,
2021-12-30 13:30:00,125.79997849622544,
2021-12-30 15:00:00,108.62032305865603,
2021-12-30 15:30:30,108.62032305865603,
2021-12-30 23:59:59,99.63411578146122,c
2021-12-31 00:00:00,93.32265286478503,
2021-12-31 10:00:00,74.68929050849624,
2021-12-31 10:30:00,74.95623808478013,
2021-12-31 12:00:00,98.83502126532267,
2021-12-31 13:30:00,83.8898451048318,
2021-12-31 15:00:00,76.51668617725761,
2021-12-31 15:30:30,76.51668617725761,
2021-12-31 23:59:59,66.01912538637714,w
